ExperimentName,subject,Session,Procedure,Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,prime_word,Stimuli1,target_word,TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,TargetAccuracy,RTRecogniseTarget
NetworksDemasking_SingleListLongDurations,12,1,S2,27,6,-0.493,-0.487,0.164,-0.566,A87,6.254,9.835,29.473131,-0.201,5,8.0445,-0.49,2,GOODS,87,PLAZA,{SHIFT}Plaza{SPACE},1269,2,1,1796
NetworksDemasking_SingleListLongDurations,12,1,S2,39,2,-0.432,-0.576,-0.179,-0.681,A88,7.434,11.795,7.000867,-0.43,5,9.6145,-0.504,3,GRAFT,88,WRITE,{SHIFT}Write{SPACE},1173,2,1,2970
NetworksDemasking_SingleListLongDurations,12,1,S2,97,3,-0.652,-0.512,-0.547,-0.318,A89,10.882,10.824,10.640872,-0.4325,4.5,10.853,-0.582,3,GROOM,89,FEMALE,female{SPACE},1523,3,1,2252
NetworksDemasking_SingleListLongDurations,12,1,S2,213,4,-0.43,-0.469,-0.416,-0.292,A90,7.731,7.776,19.844529,-0.354,7,7.7535,-0.4495,15,GUIDE,90,ORDINARY,ordinary{SPACE},2899,3,1,543
NetworksDemasking_SingleListLongDurations,12,1,S2,48,4,-0.688,-0.258,-0.668,-0.295,A91,11.34,7.551,19.507415,-0.4815,5.5,9.4455,-0.473,4,GUY,91,HORMONES,{SHIFT}Hormones{SPACE},1341,3,1,1105
NetworksDemasking_SingleListLongDurations,12,1,S2,29,3,-0.69,-0.362,-0.624,-0.603,A92,7.882,8.739,15.378047,-0.6135,6.5,8.3105,-0.526,1,HARBOR,92,SAILOR,{SHIFT}Sailor{SPACE},984,2,1,1081
NetworksDemasking_SingleListLongDurations,12,1,S2,238,2,-0.506,-0.653,-0.309,-0.819,A93,9.181,10.816,6.985905,-0.564,5,9.9985,-0.5795,3,HAT,93,KITTEN,kitten{SPACE},1098,2,1,1867
NetworksDemasking_SingleListLongDurations,12,1,S2,57,2,-0.499,-0.397,-0.33,-0.217,A94,8.071,6.605,11.07735,-0.2735,7.5,7.338,-0.448,1,HEIGHTS,94,TIMID,timid{SPACE},830,2,1,3361
NetworksDemasking_SingleListLongDurations,12,1,S2,137,4,-0.704,-0.479,-0.985,-0.536,A95,12.131,9.112,18.608821,-0.7605,4.5,10.6215,-0.5915,6,HER,95,CHASE,chase{SPACE},756,3,1,1704
NetworksDemasking_SingleListLongDurations,12,1,S2,188,3,-0.356,-0.432,0.13,-0.807,A96,5.182,9.23,13.759348,-0.3385,4.5,7.206,-0.394,3,HIGH,96,TRUCK,truck{SPACE},709,2,1,1737
NetworksDemasking_SingleListLongDurations,12,1,S2,132,4,-0.646,-0.646,-0.73,-0.776,A97,11.171,10.791,17.056216,-0.753,4,10.981,-0.646,6,HOBO,97,PENNY,penny{SPACE},1221,3,1,1496
NetworksDemasking_SingleListLongDurations,12,1,S2,210,1,-0.412,-0.458,-0.502,-0.729,A98,8.908,11.142,3.887525,-0.6155,6.5,10.025,-0.435,2,HOLD,98,DROP,drop{SPACE},975,1,1,539
NetworksDemasking_SingleListLongDurations,12,1,S2,36,3,-0.342,0.044,-0.692,-0.27,A99,9.457,6.673,11.649405,-0.481,7.5,8.065,-0.149,6,HOOK,99,DIAMOND,{SHIFT}Diamond{SPACE},911,3,1,1281
NetworksDemasking_SingleListLongDurations,12,1,S2,21,Inf,-0.574,NA,-0.693,NA,A100,11.252,4.025,Inf,-0.693,5.5,7.6385,-0.574,3,HORROR,100,ARIGHT,{SHIFT}Aright{SPACE},2072,3,1,5177
NetworksDemasking_SingleListLongDurations,12,1,S2,232,5,-0.332,-0.746,-0.174,-0.654,A101,9.056,7.522,20.305975,-0.414,7.5,8.289,-0.539,4,HUNGRY,101,RIBS,ribs{SPACE},632,2,1,1491
NetworksDemasking_SingleListLongDurations,12,1,S2,228,5,-0.517,-0.339,-0.135,-0.159,A102,8.017,8.069,21.682853,-0.147,10,8.043,-0.428,2,INCOME,102,EMPLOYER,employer{SPACE},1329,2,1,1142
NetworksDemasking_SingleListLongDurations,12,1,S2,53,4,0.086,-0.387,-0.26,-0.211,A103,7.089,7.925,18.247069,-0.2355,7.5,7.507,-0.1505,3,INJECTION,103,ALLERGY,{SHIFT}Allergy{SPACE},1372,2,1,1570
NetworksDemasking_SingleListLongDurations,12,1,S2,82,Inf,-0.504,NA,-0.153,NA,A104,9.224,6.157,Inf,-0.153,10,7.6905,-0.504,3,INSTRUCT,104,BRITANNICA,{SHIFT}Britannica{SPACE},6916,3,1,5282
NetworksDemasking_SingleListLongDurations,12,1,S2,50,5,-0.623,-0.47,-0.449,-0.615,A105,7.611,7.155,22.932587,-0.532,3.5,7.383,-0.5465,6,INSTRUMENT,105,CRUDE,{SHIFT}Crude{SPACE},877,3,1,1878
NetworksDemasking_SingleListLongDurations,12,1,S2,110,5,-0.575,-0.584,-0.785,-0.878,A106,10.357,11.261,24.8137,-0.8315,4,10.809,-0.5795,15,IVY,106,FACTS,facts{SPACE},949,3,1,2196
NetworksDemasking_SingleListLongDurations,12,1,S2,100,4,-0.608,-0.136,-0.754,-0.352,A107,10.283,11.042,20.5943,-0.553,8.5,10.6625,-0.372,15,JOKER,107,COMMERCIAL,commercial{SPACE},1738,3,1,2825
NetworksDemasking_SingleListLongDurations,12,1,S2,9,3,-0.554,-0.52,-0.546,-0.685,A108,8.813,10.429,13.004316,-0.6155,5.5,9.621,-0.537,2,JOURNAL,108,MEDIA,{SHIFT}Media{SPACE},896,2,1,2148
NetworksDemasking_SingleListLongDurations,12,1,S2,171,4,-0.357,-0.25,-0.773,-0.099,A109,8.943,6.711,21.510309,-0.436,7.5,7.827,-0.3035,15,JOURNEY,109,DISPERSE,disperse{SPACE},905,3,1,1591
NetworksDemasking_SingleListLongDurations,12,1,S2,241,4,-0.591,-0.666,-0.916,-0.275,A110,9.368,6.853,16.573725,-0.5955,4.5,8.1105,-0.6285,6,JOY,110,RODENT,rodent{SPACE},1356,4,1,1042
NetworksDemasking_SingleListLongDurations,12,1,S2,12,2,-0.456,-0.584,-0.224,-0.558,A111,7.313,7.965,6.91597,-0.391,6,7.639,-0.52,1,JUICE,111,BANANA,{SHIFT}Banana{SPACE},1301,2,1,1696
NetworksDemasking_SingleListLongDurations,12,1,S2,221,6,-0.8,-0.275,-0.684,-0.409,A112,9.981,8.821,20.690943,-0.5465,5.5,9.401,-0.5375,15,LADDER,112,PREJUDICE,prejudice{SPACE},1562,3,1,2126
NetworksDemasking_SingleListLongDurations,12,1,S2,196,1,-0.538,-0.812,-0.533,-0.609,A113,7.765,9.058,3.444785,-0.571,5.5,8.4115,-0.675,1,LAUNDRY,113,WASH,wash{SPACE},503,1,1,1198
NetworksDemasking_SingleListLongDurations,12,1,S2,105,3,-0.733,-0.736,-0.605,-0.613,A114,8.994,6.619,9.354674,-0.609,5,7.8065,-0.7345,2,LESS,114,LOTS,lots{SPACE},1532,1,1,3975
NetworksDemasking_SingleListLongDurations,12,1,S2,73,3,-0.648,-0.153,-0.708,-0.451,A115,9.162,9.264,14.608731,-0.5795,6.5,9.213,-0.4005,4,LESSON,115,ASSOCIATE,associate{SPACE},1927,2,1,3195
NetworksDemasking_SingleListLongDurations,12,1,S2,138,4,0.154,-0.352,-0.035,-0.036,A116,7.854,8.722,20.140952,-0.0355,6.5,8.288,-0.099,4,LIBEL,116,GOVERNOR,governor{SPACE},1167,3,1,1357
NetworksDemasking_SingleListLongDurations,12,1,S2,183,4,-0.586,-0.326,-0.673,-0.566,A117,9.314,11.201,18.936355,-0.6195,5.5,10.2575,-0.456,6,LUCK,117,CREW,crew{SPACE},593,3,1,1708
NetworksDemasking_SingleListLongDurations,12,1,S2,20,5,-0.51,-0.319,-0.835,-0.181,A118,11.704,6.494,22.63086,-0.508,8,9.099,-0.4145,6,LUNCH,118,FRAGRANCE,{SHIFT}Fragrance{SPACE},1993,3,1,2249
NetworksDemasking_SingleListLongDurations,12,1,S2,163,2,-0.482,-0.674,-0.57,-0.667,A119,9.084,8.684,9.123723,-0.6185,6,8.884,-0.578,15,MACHINE,119,RELAX,relax{SPACE},689,2,1,1125
NetworksDemasking_SingleListLongDurations,12,1,S2,157,3,-0.564,-0.874,-0.642,-0.848,A120,11.213,10.584,13.005095,-0.745,4,10.8985,-0.719,6,MAILBOX,120,BANK,bank{SPACE},1401,3,1,1267
NetworksDemasking_SingleListLongDurations,12,1,S2,25,3,-0.033,-0.509,0.109,-0.636,A121,6.623,9.368,14.451834,-0.2635,8,7.9955,-0.271,6,MALL,121,QUARTER,{SHIFT}{SHIFT}Quarter{SPACE},2154,2,1,2083
NetworksDemasking_SingleListLongDurations,12,1,S2,2,5,-0.456,-0.145,-0.772,-0.144,A122,8.784,5.497,23.009339,-0.458,7,7.1405,-0.3005,15,MAYBE,122,SILVERWARE,{SHIFT}Silverware{SPACE},2444,4,1,3650
NetworksDemasking_SingleListLongDurations,12,1,S2,44,6,-0.426,-0.313,-0.526,0.003,A123,9.892,6.778,27.573838,-0.2615,8,8.335,-0.3695,1,MEAL,123,CAFETERIA,{SHIFT}Cafeteria{SPACE},1554,2,1,1176
NetworksDemasking_SingleListLongDurations,12,1,S2,160,6,-0.697,-0.31,-0.747,-0.516,A124,9.606,12.677,19.434885,-0.6315,4.5,11.1415,-0.5035,15,MEASURE,124,SINCE,since{SPACE},892,2,1,3342
NetworksDemasking_SingleListLongDurations,12,1,S2,233,4,-0.2,0.022,-0.339,-0.166,A125,7.38,8.305,16.814396,-0.2525,8.5,7.8425,-0.089,2,MEEK,125,VULNERABLE,vulnerable{SPACE},2017,1,1,1125
NetworksDemasking_SingleListLongDurations,12,1,S2,37,4,-0.322,-0.577,-0.454,-0.372,A126,7.924,6.521,17.120277,-0.413,5.5,7.2225,-0.4495,4,MILE,126,HALL,{SHIFT}Hall{SPACE},654,2,1,1872
NetworksDemasking_SingleListLongDurations,12,1,S2,146,3,-0.5,-0.213,-0.372,-0.577,A127,10.27,8.853,13.613046,-0.4745,6.5,9.5615,-0.3565,2,MINTS,127,DELICIOUS,delicious{SPACE},1404,2,1,1262
NetworksDemasking_SingleListLongDurations,12,1,S2,177,4,-0.034,-0.435,-0.353,-0.134,A128,8.468,6.513,17.312354,-0.2435,8.5,7.4905,-0.2345,4,MIX,128,RASPBERRY,raspberry{SPACE},1667,3,1,2252
NetworksDemasking_SingleListLongDurations,12,1,S2,41,1,-0.527,NA,-0.79,NA,A129,11.809,NA,4.655352,-0.79,5,11.809,-0.527,1,MORTGAGE,129,OWE,{SHIFT}Owe{SPACE},598,1,1,1772
NetworksDemasking_SingleListLongDurations,12,1,S2,33,2,-0.653,-0.398,-0.469,-0.545,A130,7.535,7.284,10.088788,-0.507,6,7.4095,-0.5255,1,MUSHROOM,130,PEAS,{SHIFT}Peas{SPACE},735,2,1,1324
NetworksDemasking_SingleListLongDurations,12,1,S2,202,2,-0.6,-0.295,-0.78,-0.714,A131,9.597,9.222,11.990813,-0.747,5,9.4095,-0.4475,1,MUSIC,131,KEYBOARD,keyboard{SPACE},1115,1,1,1619
NetworksDemasking_SingleListLongDurations,12,1,S2,74,4,-0.497,-0.545,-0.66,-0.632,A132,8.396,7.148,16.846115,-0.646,4.5,7.772,-0.521,6,NINE,132,TELLER,teller{SPACE},973,3,1,3110
NetworksDemasking_SingleListLongDurations,12,1,S2,77,4,-0.578,-0.623,-0.727,-0.415,A133,7.918,5.624,20.151458,-0.571,4.5,6.771,-0.6005,6,NOISY,133,DOZE,doze{SPACE},674,3,1,2216
NetworksDemasking_SingleListLongDurations,12,1,S2,81,5,-0.392,-0.553,-0.552,-0.235,A134,6.72,6.862,21.462088,-0.3935,6,6.791,-0.4725,15,NUT,134,HITCH,hitch{SPACE},855,3,1,3827
NetworksDemasking_SingleListLongDurations,12,1,S2,159,6,-0.359,-0.468,-0.558,-0.741,A244,11.473,13.098,24.079538,-0.6495,5.5,12.2855,-0.4135,3,CHILDREN,135,SHE,she{SPACE},494,3,1,1580
NetworksDemasking_SingleListLongDurations,12,1,S2,90,2,-0.565,-0.599,-0.498,-0.768,A136,7.858,9.112,7.342841,-0.633,5,8.485,-0.582,2,OMELET,136,BREAD,bread{SPACE},792,2,1,1316
NetworksDemasking_SingleListLongDurations,12,1,S2,245,3,-0.643,-0.049,-0.618,-0.196,A137,11.047,6.946,13.772544,-0.407,6.5,8.9965,-0.346,3,ONION,137,MASH,mash{SPACE},645,3,1,1405
NetworksDemasking_SingleListLongDurations,12,1,S2,61,1,-0.484,-0.097,-0.494,-0.309,A138,8.647,7.647,5.159871,-0.4015,7,8.147,-0.2905,1,OXYGEN,138,NITROGEN,nitrogen{SPACE},1480,1,1,2864
NetworksDemasking_SingleListLongDurations,12,1,S2,95,Inf,-0.638,0.015,-0.596,-0.2,A139,8.881,4.868,Inf,-0.398,5,6.8745,-0.3115,3,PAD,139,CANVASS,canvass{SPACE},1329,2,1,2141
NetworksDemasking_SingleListLongDurations,12,1,S2,18,6,-0.605,-0.019,-0.111,-0.316,A140,6.876,6.605,26.325603,-0.2135,5,6.7405,-0.312,15,PADDY,140,SLEIGH,{SHIFT}Sleigh{SPACE},1659,4,1,2193
NetworksDemasking_SingleListLongDurations,12,1,S2,144,3,-0.635,-0.679,-0.783,-0.729,A141,9.421,11.105,9.03696,-0.756,4,10.263,-0.657,2,PAL,141,WOMAN,woma{SPACE},1327,2,1,1057
NetworksDemasking_SingleListLongDurations,12,1,S2,237,4,#,-0.58,#,-0.319,A142,6.18,6.787,16.421575,-0.319,5.5,6.4835,-0.58,2,PANCAKES,142,BUN,bun{SPACE},622,2,1,1064
NetworksDemasking_SingleListLongDurations,12,1,S2,167,4,-0.455,-0.473,-0.546,-0.366,A143,8.186,8.412,20.661216,-0.456,6,8.299,-0.464,4,PANE,143,CLINIC,clinic{SPACE},1170,3,1,2716
NetworksDemasking_SingleListLongDurations,12,1,S2,173,2,-0.361,-0.123,-0.511,-0.6,A144,9.594,7.56,7.664019,-0.5555,8.5,8.577,-0.242,1,PARADE,144,CARNIVAL,carnival{SPACE},2457,2,1,1201
NetworksDemasking_SingleListLongDurations,12,1,S2,187,4,-0.363,-0.74,-0.212,-0.778,A145,7.072,11.488,16.675005,-0.495,6,9.28,-0.5515,2,PARAGRAPH,145,NOTEBOOK,notebook{SPACE},1536,2,1,528
NetworksDemasking_SingleListLongDurations,12,1,S2,176,5,NA,-0.83,NA,-0.651,A146,NA,9.469,21.255349,-0.651,4,9.469,-0.83,3,PEBBLE,146,BOND,bond{SPACE},656,3,1,1558
NetworksDemasking_SingleListLongDurations,12,1,S2,215,5,-0.464,-0.53,-0.511,-0.612,A147,7.028,10.208,17.235399,-0.5615,5.5,8.618,-0.497,4,PEPSI,147,PANTYHOSE,pantyhose{SPACE},2040,3,1,1058
NetworksDemasking_SingleListLongDurations,12,1,S2,225,2,-0.562,-0.387,-0.666,-0.19,A148,10.181,4.419,6.258713,-0.428,7,7.3,-0.4745,1,PIGEON,148,BLUEJAY,bluejay{SPACE},1246,2,1,1780
NetworksDemasking_SingleListLongDurations,12,1,S2,239,5,-0.596,-0.413,-0.752,-0.285,A149,10.136,6.735,20.940657,-0.5185,5.5,8.4355,-0.5045,1,PLANT,149,MEADOW,meadow{SPACE},883,2,1,1411
NetworksDemasking_SingleListLongDurations,12,1,S2,43,2,-0.343,-0.365,-0.667,-0.8,A150,9.284,9.571,10.287456,-0.7335,6.5,9.4275,-0.354,15,PLEDGE,150,CLOTHES,{SHIFT}Clothes{SPACE},2310,2,1,1880
NetworksDemasking_SingleListLongDurations,12,1,S2,209,4,-0.502,-0.438,-0.736,-0.508,A151,12.454,6.236,20.549358,-0.622,5,9.345,-0.47,6,POCKET,151,TONIC,tonic{SPACE},607,3,1,1648
NetworksDemasking_SingleListLongDurations,12,1,S2,115,5,-0.756,0.331,-0.739,-0.357,A152,10.042,8.974,21.9403,-0.548,4.5,9.508,-0.2125,3,POLYESTER,152,BUREAU,bureau{SPACE},1523,2,1,2476
NetworksDemasking_SingleListLongDurations,12,1,S2,145,4,-0.678,-0.203,-0.638,-0.533,A153,7.926,7.816,16.839909,-0.5855,5,7.871,-0.4405,15,POP,153,DRIVER,driver{SPACE},1183,3,1,1673
NetworksDemasking_SingleListLongDurations,12,1,S2,113,6,-0.547,-0.471,-0.918,-0.399,A154,9.485,7.231,23.745018,-0.6585,4.5,8.358,-0.509,15,PORK,154,CLUMSY,clumsy{SPACE},1681,3,1,1608
NetworksDemasking_SingleListLongDurations,12,1,S2,52,2,-0.588,-0.631,-0.705,-0.448,A155,8.937,8.236,9.841407,-0.5765,5,8.5865,-0.6095,3,POT,155,BLOOM,{SHIFT}Bloom{SPACE},823,2,1,1190
NetworksDemasking_SingleListLongDurations,12,1,S2,154,3,-0.35,-0.456,-0.41,-0.672,A156,11.223,10.942,10.231821,-0.541,7.5,11.0825,-0.403,4,POUND,156,FILE,file{SPACE},565,3,1,1388
NetworksDemasking_SingleListLongDurations,12,1,S2,243,3,-0.425,0.054,-0.548,-0.31,A157,10.451,9.56,14.655559,-0.429,9,10.0055,-0.1855,6,PRESIDENT,157,INTEGRITY,integrity{SPACE},1481,2,1,1076
NetworksDemasking_SingleListLongDurations,12,1,S2,76,Inf,-0.247,-0.441,-0.419,-0.452,A158,10.647,7.997,Inf,-0.4355,9,9.322,-0.344,2,PRODUCE,158,ORCHARD,orchard{SPACE},1236,2,1,3468
NetworksDemasking_SingleListLongDurations,12,1,S2,198,6,0.003,-0.324,-0.101,0.058,A159,6.461,9.221,28.020141,-0.0215,8.5,7.841,-0.1605,3,PRODUCTION,159,RIDICULOUS,ridiculous{SPACE},1534,4,1,2213
NetworksDemasking_SingleListLongDurations,12,1,S2,201,1,0.013,-0.696,-0.157,-0.729,A160,7.16,9.401,2.93546,-0.443,7.5,8.2805,-0.3415,1,PROSECUTE,160,LAWYER,lawyer{SPACE},1115,1,1,1068
NetworksDemasking_SingleListLongDurations,12,1,S2,22,3,-0.406,-0.761,-0.176,-0.597,A161,8.777,6.887,16.906151,-0.3865,7.5,7.832,-0.5835,3,PROTEIN,161,PIECES,{SHIFT}Pieces{SPACE},1111,3,1,2730
NetworksDemasking_SingleListLongDurations,12,1,S2,6,5,-0.523,-0.072,-0.903,-0.681,A162,9.96,10.456,24.97109,-0.792,6.5,10.208,-0.2975,6,PROVISION,162,STANDARDS,{SHIFT}Standards{SPACE},2189,3,1,4951
NetworksDemasking_SingleListLongDurations,12,1,S2,204,4,-0.745,-0.296,-0.591,-0.676,A163,7.087,8.593,16.62982,-0.6335,4.5,7.84,-0.5205,2,PUFF,163,TIGER,tiger{SPACE},594,2,1,1934
NetworksDemasking_SingleListLongDurations,12,1,S2,175,6,-0.36,-0.21,-0.17,-0.535,A164,6.447,6.892,26.045337,-0.3525,6.5,6.6695,-0.285,6,QUARREL,164,COPIER,copier{SPACE},825,4,1,2640
NetworksDemasking_SingleListLongDurations,12,1,S2,182,5,-0.012,-0.492,-0.201,-0.66,A165,7.976,10.086,19.13515,-0.4305,8,9.031,-0.252,2,RECIPE,165,SAMPLE,sample{SPACE},615,2,1,1330
NetworksDemasking_SingleListLongDurations,12,1,S2,129,4,-0.484,-0.53,-0.492,-0.175,A166,7.92,9.373,17.192348,-0.3335,6,8.6465,-0.507,1,RECREATION,166,OUTDOORS,outdoors{SPACE},1196,2,1,1636
NetworksDemasking_SingleListLongDurations,12,1,S2,8,5,-0.6,-0.64,-0.664,-0.424,A167,10.499,9.262,19.847405,-0.544,6.5,9.8805,-0.62,6,REPRESS,167,AFTERNOON,{SHIFT}Afternoon{SPACE},1556,3,1,4267
NetworksDemasking_SingleListLongDurations,12,1,S2,19,3,-0.616,-0.612,-0.423,-0.544,A168,6.864,8.128,15.513933,-0.4835,3,7.496,-0.614,4,ROAD,168,CAB,{SHIFT}cab{SPACE},2028,2,1,1312
NetworksDemasking_SingleListLongDurations,12,1,S2,211,5,-0.79,-0.097,-0.622,-0.151,A169,10.218,6.303,23.75276,-0.3865,5.5,8.2605,-0.4435,4,ROOT,169,SPATULA,spatula{SPACE},1341,2,1,1662
NetworksDemasking_SingleListLongDurations,12,1,S2,101,2,-0.493,-0.465,-0.446,-0.475,A170,10.937,8.832,1.376563,-0.4605,5.5,9.8845,-0.479,1,RYE,170,BUTTER,butter{SPACE},945,2,1,1691
NetworksDemasking_SingleListLongDurations,12,1,S2,203,5,0.082,-0.227,-0.382,-0.221,A171,8.954,6.236,22.780705,-0.3015,7,7.595,-0.0725,15,SALES,171,ANTELOPE,antelope{SPACE},1208,3,1,2140
NetworksDemasking_SingleListLongDurations,12,1,S2,174,4,-0.211,-0.37,-0.19,-0.283,A172,9.79,8.113,20.901115,-0.2365,6.5,8.9515,-0.2905,4,SCARED,172,DISGUST,disgust{SPACE},1096,3,1,1582
NetworksDemasking_SingleListLongDurations,12,1,S2,236,4,-0.165,-0.393,-0.48,-0.367,A173,8.996,7.002,15.209982,-0.4235,6.5,7.999,-0.279,3,SCHEDULE,173,DIGIT,digit{SPACE},1545,3,1,2282
NetworksDemasking_SingleListLongDurations,12,1,S2,70,3,-0.29,-0.49,-0.465,-0.522,A174,7.093,9.045,15.984035,-0.4935,8,8.069,-0.39,3,SCRAMBLE,174,HORRIBLE,horrible{SPACE},1789,3,1,3444
NetworksDemasking_SingleListLongDurations,12,1,S2,162,5,-0.084,-0.453,-0.488,-0.202,A175,8.448,9.489,17.625289,-0.345,5.5,8.9685,-0.2685,4,SCRATCH,175,ARMOR,armor{SPACE},673,3,1,2318
NetworksDemasking_SingleListLongDurations,12,1,S2,91,4,-0.022,-0.373,0.126,-0.474,A176,6.795,8.473,20.294235,-0.174,4.5,7.634,-0.1975,1,SELLER,176,OWNER,owner{SPACE},810,1,1,2318
NetworksDemasking_SingleListLongDurations,12,1,S2,216,7,-0.204,-0.781,-0.426,-0.135,A177,8.649,8.196,29.492612,-0.2805,8.5,8.4225,-0.4925,15,SENTRY,177,OVERVIEW,overview{SPACE},1476,3,1,2802
NetworksDemasking_SingleListLongDurations,12,1,S2,128,4,-0.342,0.11,-0.404,0.019,A178,8.083,6.498,21.437853,-0.1925,6,7.2905,-0.116,2,SERPENT,178,SUEDE,suede{SPACE},1706,4,1,2074
NetworksDemasking_SingleListLongDurations,12,1,S2,131,3,-0.407,-0.324,-0.321,-0.503,A179,7.776,12.479,14.821145,-0.412,6.5,10.1275,-0.3655,6,SEVERAL,179,THINGS,things{SPACE},743,3,1,2106
NetworksDemasking_SingleListLongDurations,12,1,S2,192,1,-0.505,-0.449,-0.867,-0.517,A180,11.09,9.308,4.009984,-0.692,4.5,10.199,-0.477,1,SEX,180,GENDER,gender{SPACE},936,1,1,1391
NetworksDemasking_SingleListLongDurations,12,1,S2,148,5,-0.359,-0.134,-0.532,-0.179,A181,8.737,8.326,21.112046,-0.3555,5.5,8.5315,-0.2465,2,SHATTER,181,IMPACT,impact{SPACE},993,3,1,1067
NetworksDemasking_SingleListLongDurations,12,1,S2,152,3,-0.393,-0.674,-0.177,-0.245,A182,7.915,8.824,15.096913,-0.211,4.5,8.3695,-0.5335,2,SHEEP,182,BUCK,buck{SPACE},929,2,1,2748
NetworksDemasking_SingleListLongDurations,12,1,S2,218,3,-0.201,-0.448,-0.727,-0.42,A183,9.003,7.705,13.39366,-0.5735,5,8.354,-0.3245,1,SHEETS,183,SACK,sack{SPACE},880,2,1,2281
NetworksDemasking_SingleListLongDurations,12,1,S2,99,4,-0.379,-0.661,-0.813,-0.654,A184,10.004,7.713,20.449707,-0.7335,5,8.8585,-0.52,15,SHOE,184,LAP,lap{SPACE},671,3,1,1706
NetworksDemasking_SingleListLongDurations,12,1,S2,186,2,-0.266,-0.384,-0.688,-0.578,A185,9.61,8.939,7.712074,-0.633,7.5,9.2745,-0.325,1,SHOOTING,185,TRIGGER,trigger{SPACE},996,2,1,1070
NetworksDemasking_SingleListLongDurations,12,1,S2,242,4,-0.45,-0.187,-0.53,-0.844,A186,7.315,9.821,15.70576,-0.687,6.5,8.568,-0.3185,6,SICK,186,STEEL,steel{SPACE},924,2,1,1404
NetworksDemasking_SingleListLongDurations,12,1,S2,219,4,-0.512,-0.45,-0.573,-0.53,A187,7.24,7.315,17.764524,-0.5515,6,7.2775,-0.481,15,SIDEWALK,187,CORK,cork{SPACE},899,3,1,1595
NetworksDemasking_SingleListLongDurations,12,1,S2,78,4,-0.476,-0.501,-0.614,-0.549,A245,9.731,6.791,18.75229,-0.5815,5.5,8.261,-0.4885,4,QUIT,188,BLOSSOM,blossom{SPACE},1200,4,1,2074
NetworksDemasking_SingleListLongDurations,12,1,S2,114,3,-0.204,-0.313,-0.422,-0.381,A189,6.319,9.877,13.396309,-0.4015,5.5,8.098,-0.2585,3,SLAY,189,NUCLEAR,nuclear{SPACE},1675,3,1,2650
NetworksDemasking_SingleListLongDurations,12,1,S2,80,4,-0.412,-0.298,-0.679,-0.343,A190,7.094,9.002,17.361844,-0.511,6.5,8.048,-0.355,3,SLEEPY,190,NEW,new{SPACE},526,3,1,1688
NetworksDemasking_SingleListLongDurations,12,1,S2,212,4,-0.268,-0.419,-0.461,-0.574,A191,5.398,8.687,13.887616,-0.5175,5.5,7.0425,-0.3435,4,SNEAKER,191,SURF,surf{SPACE},903,3,1,1357
NetworksDemasking_SingleListLongDurations,12,1,S2,127,5,-0.499,-0.739,-0.598,-0.275,A192,7.653,10.4,22.106084,-0.4365,3.5,9.0265,-0.619,3,SOAK,192,BAY,bay{SPACE},623,2,1,1490
NetworksDemasking_SingleListLongDurations,12,1,S2,191,4,-0.594,-0.583,-0.828,-0.812,A193,10.691,9.944,18.194291,-0.82,3,10.3175,-0.5885,2,SON,193,KIDS,kids{SPACE},609,3,1,1133
NetworksDemasking_SingleListLongDurations,12,1,S2,123,4,-0.226,-0.299,-0.828,-0.52,A194,9.276,7.42,19.890313,-0.674,4.5,8.348,-0.2625,6,SPIN,194,SNACK,snack{SPACE},1098,3,1,1642
NetworksDemasking_SingleListLongDurations,12,1,S2,4,5,-0.138,-0.794,-0.365,-0.773,A195,6.306,7.941,22.211508,-0.569,7,7.1235,-0.466,3,SPLINTER,195,BOXING,{SHIFT}Boxing{SPACE},1533,2,1,2303
NetworksDemasking_SingleListLongDurations,12,1,S2,185,5,-0.268,-0.565,-0.525,-0.556,A196,7.376,10.8,20.320169,-0.5405,5.5,9.088,-0.4165,6,SPONGE,196,FINAL,final{SPACE},601,4,1,1200
NetworksDemasking_SingleListLongDurations,12,1,S2,111,2,-0.024,-0.428,-0.031,-0.792,A197,6.279,9.648,4.716265,-0.4115,5,7.9635,-0.226,15,SPREE,197,SWEET,sweet{SPACE},1168,2,1,3139
NetworksDemasking_SingleListLongDurations,12,1,S2,112,1,-0.464,-0.554,-0.825,-0.829,A198,12.058,11.016,4.06413,-0.827,5,11.537,-0.509,1,START,198,BEGIN,begin{SPACE},1154,1,1,1752
NetworksDemasking_SingleListLongDurations,12,1,S2,71,4,0.242,-0.542,-0.21,-0.583,A199,5.768,9.945,17.985839,-0.3965,5.5,7.8565,-0.15,6,STINGY,199,ARGUE,argue{SPACE},792,3,1,2131
NetworksDemasking_SingleListLongDurations,12,1,S2,65,7,-0.371,-0.344,-0.384,-0.516,A200,7.268,5.037,31.280759,-0.45,8,6.1525,-0.3575,2,STOCKING,200,HEADBAND,headband{SPACE},1174,3,1,2238
NetworksDemasking_SingleListLongDurations,12,1,S2,223,2,-0.05,0.209,-0.578,0.29,A201,9.357,5.759,7.045268,-0.144,5,7.558,0.0795,4,STREAM,201,OCEAN,ocean{SPACE},991,2,1,1274
